num_seats_total,mean_net_ticket_price,Dept_Date,Purchase_Date,Train_Number_All,Culmulative_sales,isNormCabin,isReturn,isOneway,Customer_Cat
1,277.6083188,3/23/19,11/23/18,K,1,0,1,0,A
1,251.7914148,10/18/18,6/20/18,H,1,0,0,0,A
1,99.48322525,9/17/19,5/20/19,E,19,1,0,0,A
1,108.8311291,6/29/19,3/1/19,D,7,1,1,0,A
1,457.9619577,10/10/18,6/13/18,J,1,0,1,0,A
1,118.767519,2/22/19,10/26/18,F,32,1,0,0,A
1,360.2737453,2/22/19,10/26/18,G,2,0,1,0,A
9,186.5817143,6/11/19,2/12/19,E,9,1,0,0,A
1,248.6119268,12/20/18,8/23/18,D,1,1,1,0,A
1,250.4487214,12/12/18,8/15/18,I,1,0,1,0,A
1,100.726994,9/17/19,5/21/19,E,20,1,0,0,A
1,99.10414775,9/16/19,5/20/19,F,3,1,0,0,A
3,110.3803665,9/13/19,5/17/19,E,18,1,0,0,A
1,99.29991624,10/25/19,6/28/19,G,23,1,1,0,A
1,279.8789651,9/11/19,5/15/19,C,1,0,1,0,A
1,100.433666,10/18/19,6/21/19,B,22,1,1,0,A
2,187.4235446,3/29/19,11/30/18,C,5,1,1,0,A
1,138.3990427,3/29/19,11/30/18,I,1,1,1,0,A
1,108.2421879,3/11/19,11/12/18,H,5,1,0,0,A
1,107.1701263,2/21/19,10/26/18,F,37,1,0,0,A
1,359.8172938,4/1/19,12/4/18,E,1,0,0,0,A
1,359.913941,4/7/19,12/10/18,F,1,0,0,0,A
2,249.0981181,12/29/18,9/2/18,D,27,1,1,0,A
1,305.9136434,8/14/19,4/18/19,C,1,0,1,0,A
1,186.1252172,11/26/18,7/31/18,E,17,1,0,0,A
1,244.7002703,12/11/18,8/15/18,F,1,1,0,0,A
1,580.2544529,1/30/19,10/4/18,I,1,0,1,0,A
1,105.9583753,3/31/19,12/3/18,J,1,1,0,0,A
1,257.5322162,8/4/19,4/8/19,E,1,0,0,0,A
2,109.0325436,2/27/19,11/1/18,E,22,1,0,0,A
2,104.5813772,2/27/19,11/1/18,F,26,1,0,0,A
1,133.484448,10/8/18,6/12/18,E,7,1,0,0,A
1,355.2329297,5/7/19,1/9/19,E,1,0,0,0,A
1,427.1965116,2/25/19,10/30/18,B,1,0,1,0,A
1,101.7866896,9/5/19,5/10/19,G,4,1,1,0,A
1,282.5107024,9/15/19,5/21/19,C,1,0,1,0,A
1,573.6153982,2/20/19,10/26/18,H,1,0,0,0,A
1,194.7596968,11/25/18,7/31/18,K,1,1,1,0,A
1,368.5772831,8/1/19,4/6/19,G,4,0,1,0,A
1,361.0818201,4/30/19,1/3/19,C,1,0,1,0,A
1,365.4961557,11/5/18,7/11/18,A,1,0,0,0,A
1,85.11592632,9/21/19,5/27/19,B,36,1,1,0,A
1,108.5034164,8/3/19,4/8/19,G,4,1,1,0,A
1,135.7481753,5/1/19,1/4/19,A,2,1,0,0,A
3,415.3609065,4/3/19,12/7/18,I,3,0,1,0,A
1,352.2896564,4/7/19,12/11/18,C,1,0,1,0,A
1,299.0377961,2/10/19,10/17/18,K,1,0,0,0,A
1,343.5588289,11/4/18,7/11/18,A,1,0,0,1,A
1,366.4591428,11/16/18,7/23/18,C,1,0,1,0,A
1,285.7883082,10/12/18,6/18/18,D,1,0,1,0,A
1,279.6915791,11/18/18,7/25/18,J,1,0,0,0,A
5,197.9078603,4/1/19,12/6/18,B,5,1,1,0,A
1,249.6102233,12/11/18,8/17/18,F,2,1,0,0,A
1,355.2725933,11/4/18,7/11/18,F,1,0,0,0,A
1,99.10035409,10/22/19,6/28/19,M,5,1,0,0,A
1,100.0750728,10/22/19,6/28/19,E,35,1,0,0,A
1,99.82611804,10/22/19,6/28/19,J,2,1,0,0,A
2,360.4984689,8/31/19,5/7/19,C,2,0,1,0,A
1,352.9964071,10/6/18,6/12/18,C,1,0,1,0,A
1,98.70048745,10/15/19,6/21/19,J,2,1,0,0,A
1,348.1024376,12/7/18,8/13/18,B,1,0,1,0,A
1,98.79195072,9/3/19,5/10/19,A,1,1,0,0,A
1,195.4671845,11/25/18,8/2/18,K,2,1,1,0,A
1,195.2388119,11/25/18,8/2/18,D,5,1,1,0,A
2,306.0149513,8/11/19,4/18/19,C,2,0,1,0,A
1,433.55394,1/27/19,10/4/18,A,1,0,0,0,A
1,96.67733275,7/25/19,4/1/19,D,2,1,1,0,A
1,252.6301637,12/8/18,8/15/18,H,1,0,0,0,A
2,115.5052935,10/21/19,6/28/19,E,32,1,0,0,A
1,99.39369408,10/21/19,6/28/19,H,14,1,0,0,A
1,352.5690237,2/10/19,10/18/18,K,1,0,1,0,A
1,279.7853064,9/7/19,5/15/19,F,1,0,0,0,A
2,107.5216071,3/25/19,11/30/18,H,13,1,0,0,A
3,83.71204724,4/5/19,12/11/18,B,16,1,1,0,A
1,350.4613285,10/13/19,6/20/19,E,2,0,0,0,A
1,108.6433715,3/25/19,11/30/18,E,30,1,0,0,A
1,390.5279261,2/3/19,10/12/18,B,1,0,0,1,A
2,359.0343854,3/29/19,12/5/18,C,3,0,1,0,A
2,186.5153017,11/21/18,7/30/18,B,2,1,1,0,A
1,368.2326354,11/14/18,7/23/18,E,1,0,0,0,A
2,353.4375009,7/27/19,4/4/19,D,2,0,1,0,A
1,144.6982971,8/10/19,4/18/19,D,3,1,1,0,A
1,199.2652337,8/18/19,4/26/19,C,1,1,1,0,A
1,366.6941049,12/9/18,8/17/18,B,1,0,1,0,A
1,132.9181216,6/23/19,3/1/19,I,59,1,1,0,A
2,83.73897464,1/13/19,9/21/18,B,35,1,1,0,A
1,186.7486047,7/31/19,4/8/19,M,1,1,0,0,A
1,245.9556959,12/20/18,8/28/18,I,7,1,1,0,A
1,189.7530586,6/23/19,3/1/19,A,4,1,0,0,A
1,356.2824188,6/30/19,3/8/19,G,1,0,1,0,A
1,150.1489335,11/21/18,7/31/18,E,23,1,0,0,A
1,361.5111995,3/29/19,12/6/18,C,4,0,1,0,A
1,119.9891783,9/28/19,6/7/19,G,12,1,1,0,A
1,277.9449552,3/16/19,11/23/18,F,1,0,0,0,A
1,99.11257589,10/11/19,6/20/19,D,1,1,1,0,A
1,356.6612481,3/28/19,12/5/18,C,1,0,1,0,A
1,356.2275571,12/11/18,8/20/18,D,1,0,1,0,A
1,137.3624637,3/15/19,11/22/18,G,1,1,1,0,A
1,188.5988848,9/20/19,5/30/19,C,6,1,1,0,A
1,316.6133067,11/6/18,7/16/18,I,3,0,1,0,A
1,355.505622,6/28/19,3/7/19,G,1,0,1,0,A
1,101.2234735,10/19/19,6/28/19,D,9,1,1,0,A
1,414.5649232,3/30/19,12/7/18,I,1,0,1,0,A
4,110.9248622,9/20/19,5/30/19,E,25,1,0,0,A
1,351.1996287,4/3/19,12/11/18,A,1,0,0,0,A
1,281.6503809,9/10/19,5/21/19,E,1,0,0,0,A
3,303.7337313,8/8/19,4/18/19,L,6,0,0,0,A
1,361.8715866,4/12/19,12/21/18,C,1,0,1,0,A
1,196.8245515,12/21/18,8/31/18,J,15,1,0,0,A
1,422.5283713,10/2/18,6/12/18,H,1,0,0,0,A
1,355.7830084,6/27/19,3/7/19,H,1,0,0,0,A
3,81.62179006,4/2/19,12/11/18,E,12,1,0,0,A
1,482.16703,12/6/18,8/17/18,A,1,0,1,0,A
3,99.95686657,9/26/19,6/7/19,G,31,1,1,0,A
1,100.0742879,9/18/19,5/30/19,F,31,1,0,0,A
1,315.0458301,11/4/18,7/16/18,F,2,0,0,0,A
3,91.84356823,1/10/19,9/21/18,B,41,1,1,0,A
1,365.4723883,4/10/19,12/20/18,G,1,0,1,0,A
1,347.3099879,12/2/18,8/13/18,F,1,0,0,0,A
1,429.7427155,4/24/19,1/4/19,D,1,0,1,0,A
2,360.3639498,3/25/19,12/5/18,F,3,0,0,0,A
2,80.26146539,10/27/18,7/9/18,B,30,1,1,0,A
2,136.2761468,7/24/19,4/5/19,B,3,1,1,0,A
2,184.7406421,11/29/18,8/11/18,A,2,1,0,0,A
1,177.9876818,10/8/19,6/20/19,E,1,1,0,0,A
1,188.3960236,12/11/18,8/23/18,E,34,1,0,0,A
1,354.1579134,3/25/19,12/5/18,E,1,0,0,0,A
1,346.9573615,8/4/19,4/16/19,I,1,0,1,0,A
1,567.7613372,3/5/19,11/15/18,G,1,0,1,0,A
2,135.5982578,11/12/18,7/25/18,E,5,1,0,0,A
1,360.4049577,6/18/19,2/28/19,G,1,0,1,0,A
1,427.4253987,2/17/19,10/30/18,L,1,0,0,0,A
1,360.2303443,9/30/18,6/12/18,I,1,0,1,0,A
1,149.3056934,5/5/19,1/16/19,B,9,1,1,0,A
1,106.8812637,2/26/19,11/9/18,G,38,1,1,0,A
1,358.6526819,3/25/19,12/6/18,F,4,0,0,0,A
4,94.91303617,9/24/19,6/7/19,F,6,1,0,0,A
2,249.0279657,12/20/18,9/2/18,J,5,1,0,0,A
2,109.0569977,1/13/19,9/26/18,E,48,1,0,0,A
3,238.2966706,12/31/18,9/13/18,I,53,1,1,0,A
5,187.3639279,3/25/19,12/6/18,F,5,1,0,0,A
1,135.4227308,11/2/18,7/16/18,K,1,1,1,0,A
1,354.2044152,12/22/18,9/4/18,I,1,0,1,0,A
1,355.879796,3/4/19,11/15/18,E,1,0,0,0,A
1,186.4906025,3/11/19,11/22/18,L,1,1,0,0,A
1,84.8496212,9/13/19,5/27/19,E,19,1,0,0,A
1,356.8936032,3/5/19,11/16/18,B,1,0,1,0,A
1,362.7720711,4/8/19,12/20/18,E,1,0,0,0,A
1,122.715282,7/19/19,4/1/19,G,7,1,1,0,A
1,349.4774936,6/2/19,2/13/19,B,1,0,1,0,A
1,176.843585,10/15/19,6/28/19,L,2,1,0,0,A
1,358.7101375,3/29/19,12/11/18,C,5,0,1,0,A
1,100.6350203,8/29/19,5/13/19,D,7,1,1,0,A
1,364.5486248,4/8/19,12/21/18,F,1,0,0,0,A
1,367.8637156,3/9/19,11/21/18,B,1,0,1,0,A
1,272.59373,12/1/18,8/15/18,D,2,0,1,0,A
1,99.53921996,8/30/19,5/14/19,B,25,1,1,0,A
1,107.4095973,5/3/19,1/15/19,B,18,1,1,0,A
2,106.354756,5/11/19,1/23/19,K,2,1,1,0,A
1,257.6227562,12/14/18,8/28/18,J,22,1,0,0,A
1,85.05973233,9/20/19,6/4/19,I,20,1,1,0,A
1,365.7973729,4/21/19,1/4/19,E,1,0,0,0,A
1,575.2389245,5/3/19,1/16/19,G,1,0,1,0,A
1,108.3298522,7/21/19,4/5/19,E,16,1,0,0,A
1,350.3964104,9/1/19,5/17/19,B,1,0,1,0,A
1,100.9800759,10/10/19,6/25/19,D,3,1,1,0,A
2,244.9549701,11/22/18,8/7/18,D,2,1,1,0,A
1,298.5369921,6/22/19,3/7/19,E,1,0,0,0,A
1,187.2390532,3/15/19,11/28/18,C,8,1,1,0,A
1,368.4989055,12/12/18,8/27/18,C,1,0,1,0,A
1,137.9545292,5/2/19,1/16/19,E,1,1,0,0,A
1,117.9021965,2/23/19,11/9/18,E,44,1,0,0,A
1,361.09824,1/4/19,9/20/18,B,1,0,1,0,A
1,358.1190541,5/2/19,1/16/19,F,1,0,0,0,A
1,117.456138,7/20/19,4/5/19,E,39,1,0,0,A
1,106.3553428,5/18/19,2/1/19,I,9,1,1,0,A
3,183.2729602,11/2/18,7/19/18,C,3,1,1,0,A
1,355.7859651,3/8/19,11/22/18,C,2,0,1,0,A
2,84.77827661,1/10/19,9/26/18,G,35,1,1,0,A
1,351.1774647,8/30/19,5/16/19,C,2,0,1,0,A
1,95.97932791,7/16/19,4/1/19,E,22,1,0,0,A
1,106.695793,4/30/19,1/14/19,G,36,1,1,0,A
1,348.9227486,8/22/19,5/8/19,B,1,0,1,0,A
4,86.72235729,3/1/19,11/15/18,B,43,1,1,0,A
1,293.358038,9/4/19,5/22/19,G,1,1,0,1,A
2,117.1123935,7/1/19,3/18/19,I,18,1,1,0,A
2,106.5828028,3/8/19,11/23/18,B,38,1,1,0,A
1,105.4460346,10/29/18,7/16/18,E,9,1,0,0,A
1,187.314417,3/15/19,11/30/18,C,9,1,1,0,A
1,137.7475322,3/15/19,11/30/18,D,6,1,1,0,A
3,122.8370865,1/4/19,9/21/18,F,8,1,0,0,A
1,355.1483948,3/1/19,11/16/18,L,1,0,0,0,A
1,134.0180791,11/16/18,8/3/18,I,11,1,1,0,A
1,105.3895199,3/22/19,12/7/18,B,73,1,1,0,A
1,109.3542643,4/30/19,1/15/19,G,37,1,1,0,A
1,286.501337,11/28/18,8/15/18,C,1,0,1,0,A
1,350.5935326,12/13/18,8/30/18,B,1,0,1,0,A
1,359.6818877,3/25/19,12/11/18,F,5,0,0,0,A
2,79.52664302,10/21/18,7/9/18,H,17,1,0,0,A
2,186.0690885,11/11/18,7/30/18,H,2,1,0,0,A
1,393.8283389,10/7/19,6/25/19,E,1,0,0,0,A
2,245.4486691,11/19/18,8/7/18,E,2,1,0,0,A
1,197.4967948,2/24/19,11/12/18,C,3,1,1,0,A
1,187.3330947,2/28/19,11/16/18,C,1,1,1,0,A
1,303.6299848,7/12/19,3/30/19,G,1,0,1,0,A
1,289.5668332,8/20/19,5/8/19,G,2,0,1,0,A
1,187.3071987,8/22/19,5/10/19,N,1,1,1,0,A
1,195.0402538,9/17/18,6/5/18,C,1,1,1,0,A
1,184.562821,9/18/18,6/6/18,C,1,1,1,0,A
1,358.8913172,5/12/19,1/28/19,C,2,0,1,0,A
1,350.8511548,8/28/19,5/16/19,L,1,0,0,0,A
1,135.6520508,11/22/18,8/10/18,I,8,1,1,0,A
1,108.9997118,3/12/19,11/28/18,F,14,1,0,0,A
1,108.4536741,5/2/19,1/18/19,G,4,1,1,0,A
1,301.9434231,9/29/18,6/18/18,B,1,0,1,0,A
1,117.3057009,1/13/19,10/2/18,D,29,1,1,0,A
1,107.0913495,5/15/19,2/1/19,H,36,1,0,0,A
1,135.4650215,11/17/18,8/6/18,G,15,1,1,0,A
1,136.972521,1/9/19,9/28/18,D,1,1,1,0,A
1,272.9799162,11/26/18,8/15/18,E,1,0,0,0,A
1,315.8344387,10/23/18,7/12/18,C,1,0,1,0,A
1,360.1709585,11/13/18,8/2/18,F,1,0,0,0,A
1,130.9414548,8/25/19,5/14/19,F,1,1,0,0,A
1,348.0080297,5/27/19,2/13/19,E,1,0,0,0,A
1,285.8595153,11/26/18,8/15/18,L,1,0,0,0,A
2,248.61023,5/6/19,1/23/19,F,2,1,0,0,A
1,212.0401614,10/5/18,6/25/18,J,1,1,1,0,A
2,257.9356287,6/14/19,3/4/19,E,2,0,1,0,A
1,118.3007104,3/4/19,11/22/18,B,67,1,1,0,A
1,116.9425126,2/23/19,11/13/18,E,48,1,0,0,A
1,108.2638937,3/8/19,11/26/18,B,42,1,1,0,A
1,135.1976615,11/9/18,7/30/18,B,9,1,1,0,A
1,198.7655201,4/8/19,12/27/18,D,1,1,1,0,A
1,183.7330938,11/16/18,8/6/18,C,3,1,1,0,A
3,78.36499241,10/29/18,7/19/18,J,5,1,0,0,A
1,244.2864423,11/6/18,7/27/18,C,4,1,1,0,A
1,355.1825427,12/15/18,9/4/18,I,1,0,1,0,A
2,148.0035943,7/14/19,4/3/19,B,21,1,1,0,A
1,354.9171471,3/4/19,11/22/18,E,2,0,0,0,A
1,148.1568619,3/17/19,12/5/18,D,16,1,1,0,A
1,390.1937954,10/20/18,7/10/18,D,1,0,1,0,A
1,107.6849608,3/19/19,12/7/18,E,62,1,0,0,A
1,106.9845748,4/30/19,1/18/19,E,31,1,0,0,A
2,109.1277169,9/22/19,6/12/19,B,62,1,1,0,A
1,119.4432173,6/9/19,2/27/19,K,1,1,1,0,A
1,245.4844356,11/30/18,8/21/18,G,3,1,1,0,A
1,248.2109562,1/31/19,10/22/18,D,5,1,1,0,A
1,290.5572984,9/1/19,5/23/19,J,1,0,0,0,A
1,106.056532,1/11/19,10/2/18,K,8,1,1,0,A
1,106.3089237,9/14/18,6/5/18,I,3,1,1,0,A
1,268.6802922,10/11/18,7/2/18,C,1,0,1,0,A
1,103.8040377,10/12/18,7/3/18,G,6,1,1,0,A
1,568.9979204,12/13/18,9/3/18,I,1,0,1,0,A
1,345.3716233,7/27/19,4/17/19,D,3,0,1,0,A
1,189.1171681,2/21/19,11/12/18,L,1,1,0,0,A
1,356.1662329,3/15/19,12/4/18,B,1,0,1,0,A
2,107.8016697,3/11/19,11/30/18,E,33,1,0,0,A
1,364.1972529,3/3/19,11/22/18,C,1,0,1,0,A
1,369.5652441,7/9/19,3/30/19,J,1,0,0,0,A
1,316.3066157,10/21/18,7/12/18,I,1,0,1,0,A
1,197.2807277,12/17/18,9/7/18,D,38,1,1,0,A
1,131.563,8/23/19,5/14/19,G,1,1,1,0,A
1,197.4184818,4/7/19,12/27/18,C,1,1,1,0,A
1,79.47608741,10/29/18,7/20/18,D,14,1,1,0,A
1,243.7324779,11/12/18,8/3/18,F,1,1,0,0,A
1,106.8369249,2/28/19,11/19/18,D,1,1,1,0,A
1,358.5738134,6/9/19,2/28/19,H,1,0,0,0,A
1,105.566894,5/2/19,1/21/19,G,5,1,1,0,A
1,189.2098476,4/25/19,1/14/19,E,2,1,0,0,A
1,350.2367491,12/9/18,8/30/18,A,1,0,0,0,A
1,353.4552435,5/5/19,1/25/19,I,1,0,1,0,A
2,104.9938364,6/26/19,3/18/19,E,34,1,0,0,A
1,396.2862891,2/1/19,10/24/18,I,2,0,1,0,A
1,194.9661175,9/9/18,6/1/18,C,1,1,1,0,A
1,104.9339707,11/14/18,8/6/18,J,12,1,0,0,A
1,360.1988752,2/27/19,11/19/18,C,1,0,1,0,A
1,94.77355432,7/10/19,4/1/19,E,19,1,0,0,A
3,353.8257348,3/22/19,12/12/18,C,3,0,1,0,A
1,565.2312119,11/9/18,8/1/18,N,1,0,1,0,A
1,98.88978791,8/21/19,5/13/19,I,3,1,1,0,A
1,107.7136429,3/10/19,11/30/18,E,44,1,0,0,A
1,356.1361037,1/18/19,10/10/18,B,1,0,1,0,A
1,98.34770299,8/18/19,5/10/19,E,3,1,0,0,A
1,105.4302247,9/13/18,6/5/18,F,1,1,0,0,A
1,284.8278301,7/11/19,4/2/19,C,1,0,1,0,A
1,359.096618,5/8/19,1/28/19,J,1,0,0,0,A
1,184.3819535,11/23/18,8/15/18,D,1,1,1,0,A
1,188.3051043,12/6/18,8/28/18,C,13,1,1,0,A
1,428.8277074,12/7/18,8/29/18,G,1,0,1,0,A
2,185.0148928,4/25/19,1/15/19,E,4,1,0,0,A
4,413.8056021,3/17/19,12/7/18,J,4,0,0,0,A
1,197.3433391,9/20/19,6/12/19,L,7,1,0,0,A
1,110.8724733,9/20/19,6/12/19,E,32,1,0,0,A
1,365.3865268,12/8/18,8/30/18,D,3,0,1,0,A
1,94.08603553,7/10/19,4/2/19,B,19,1,1,0,A
1,305.0018779,6/22/19,3/15/19,G,1,0,1,0,A
1,187.1768807,7/23/19,4/15/19,C,2,1,1,0,A
1,105.1623224,11/13/18,8/6/18,J,11,1,0,0,A
1,354.5942502,3/1/19,11/22/18,I,1,0,1,0,A
1,277.169212,3/2/19,11/23/18,D,1,0,1,0,A
1,187.7252886,8/2/19,4/25/19,D,1,1,1,0,A
1,359.3742885,7/19/19,4/11/19,I,1,0,1,0,A
1,151.6295209,11/30/18,8/23/18,K,13,1,1,0,A
1,107.9707002,5/25/19,2/15/19,G,19,1,1,0,A
1,356.0223469,3/7/19,11/28/18,B,2,0,1,0,A
1,354.6751144,6/14/19,3/7/19,G,1,0,1,0,A
1,247.1487845,12/14/18,9/6/18,I,10,1,1,0,A
2,351.6524551,6/29/19,3/22/19,I,2,0,1,0,A
1,137.8802836,3/15/19,12/6/18,D,16,1,1,0,A
1,186.7964086,3/15/19,12/6/18,B,4,1,1,0,A
1,246.0839479,12/28/18,9/20/18,B,27,1,1,0,A
1,129.8485329,8/23/19,5/16/19,D,1,1,1,0,A
1,363.3327318,12/6/18,8/29/18,M,1,0,0,0,A
1,120.2596869,6/6/19,2/27/19,K,1,1,1,0,A
1,354.4289948,9/20/18,6/13/18,D,1,0,1,0,A
1,149.421499,11/27/18,8/21/18,A,19,1,0,0,A
1,106.0175777,2/28/19,11/22/18,E,63,1,0,0,A
1,108.826959,3/26/19,12/18/18,G,37,1,1,0,A
1,107.1137165,3/27/19,12/19/18,K,3,1,1,0,A
1,109.3946478,3/27/19,12/19/18,G,24,1,1,0,A
1,85.51722446,9/20/19,6/14/19,G,26,1,1,0,A
1,186.5137202,9/28/18,6/22/18,G,3,1,1,0,A
4,96.17482092,7/9/19,4/2/19,G,12,1,1,0,A
1,187.1025262,7/24/19,4/17/19,C,1,1,1,0,A
1,106.6991684,4/3/19,12/26/18,H,43,1,0,0,A
1,187.3845837,6/11/19,3/5/19,D,1,1,1,0,A
1,187.8719224,3/29/19,12/21/18,G,1,1,1,0,A
1,271.6118171,10/8/18,7/2/18,F,1,0,0,0,A
1,105.3306984,10/9/18,7/3/18,F,5,1,0,0,A
1,130.9524114,8/19/19,5/13/19,F,4,1,0,0,A
1,248.0062112,1/25/19,10/19/18,G,6,1,1,0,A
1,186.8847415,8/28/19,5/22/19,C,10,1,1,0,A
1,187.3601019,2/27/19,11/21/18,D,1,1,1,0,A
1,187.6022159,12/4/18,8/28/18,F,11,1,0,0,A
1,108.5574001,2/25/19,11/19/18,H,12,1,0,0,A
1,107.8553228,4/29/19,1/21/19,E,17,1,0,0,A
2,352.5503868,6/21/19,3/15/19,B,2,0,1,0,A
1,134.4006998,11/16/18,8/10/18,I,19,1,1,0,A
1,230.5880525,9/30/18,6/25/18,D,1,0,0,0,A
1,350.5250731,5/2/19,1/25/19,F,2,0,0,0,A
1,108.1018806,3/3/19,11/26/18,E,22,1,0,0,A
1,301.8789102,9/23/18,6/18/18,E,1,0,0,0,A
1,121.3874183,7/7/19,4/1/19,B,3,1,1,0,A
1,107.1491165,7/10/19,4/4/19,B,20,1,1,0,A
1,360.1950745,9/17/18,6/12/18,E,1,0,0,0,A
1,106.7530759,3/12/19,12/5/18,F,19,1,0,0,A
1,106.5496595,4/3/19,12/27/18,H,44,1,0,0,A
1,276.5298303,11/18/18,8/13/18,B,1,0,1,0,A
1,108.4268396,2/21/19,11/16/18,G,13,1,1,0,A
1,423.7622976,2/24/19,11/19/18,E,1,0,0,0,A
1,99.78153808,8/8/19,5/3/19,G,10,1,1,0,A
1,354.4919872,3/11/19,12/4/18,A,1,0,0,0,A
1,393.3923398,10/1/19,6/26/19,I,1,0,1,0,A
1,184.7748305,10/3/18,6/28/18,C,1,1,1,0,A
1,364.9190304,12/20/18,9/14/18,B,1,0,1,0,A
1,107.6446531,4/30/19,1/23/19,K,1,1,1,0,A
2,316.2227992,10/17/18,7/12/18,H,2,0,0,0,A
1,313.9264429,8/27/19,5/22/19,F,1,0,0,0,A
1,104.2116952,9/11/18,6/6/18,H,1,1,0,0,A
1,360.6232833,11/1/18,7/27/18,C,1,0,1,0,A
1,280.8521762,1/16/19,10/11/18,B,1,0,1,0,A
1,206.8320826,10/1/19,6/26/19,B,1,1,1,0,A
1,389.976631,10/15/18,7/10/18,A,1,0,0,0,A
1,345.355151,10/11/18,7/6/18,G,1,0,1,0,A
1,85.84468627,9/9/19,6/4/19,F,32,1,0,0,A
1,369.3350684,12/2/18,8/27/18,F,2,0,0,0,A
2,108.2233057,3/27/19,12/21/18,G,26,1,1,0,A
2,255.4847854,12/12/18,9/7/18,C,2,1,1,0,A
1,94.39792643,7/7/19,4/2/19,I,29,1,1,0,A
1,115.9492852,7/20/19,4/15/19,E,47,1,0,0,A
2,138.9986045,1/6/19,10/2/18,F,10,1,0,0,A
1,183.2109058,9/9/18,6/5/18,A,1,1,0,0,A
1,151.4397909,11/27/18,8/23/18,A,26,1,0,0,A
3,356.1647797,3/18/19,12/12/18,F,3,0,0,0,A
1,186.3840399,6/9/19,3/5/19,F,1,1,0,0,A
2,611.9585688,6/25/19,3/21/19,I,2,0,1,0,A
1,108.2470406,1/22/19,10/18/18,E,17,1,0,0,A
1,362.8761407,2/26/19,11/22/18,F,1,0,0,0,A
1,99.03135577,9/11/19,6/7/19,I,67,1,1,0,A
3,105.8464067,10/24/18,7/20/18,D,5,1,1,0,A
1,256.6857393,12/8/18,9/3/18,B,1,0,1,0,A
1,130.7991479,8/18/19,5/14/19,E,1,1,0,0,A
1,284.0665078,7/7/19,4/2/19,A,1,0,0,0,A
1,361.7187291,10/31/18,7/27/18,J,1,0,0,0,A
1,187.1147347,2/25/19,11/21/18,E,1,1,0,0,A
4,217.1267276,12/20/18,9/15/18,K,4,1,1,0,A
1,185.5773371,10/31/18,7/27/18,B,1,1,1,0,A
1,137.0548546,3/20/19,12/14/18,E,11,1,0,0,A
2,389.2529688,11/12/18,8/8/18,B,2,0,1,0,A
1,188.4999588,9/23/19,6/19/19,C,9,1,1,0,A
1,367.1778915,12/4/18,8/30/18,H,1,0,0,0,A
1,106.367124,3/4/19,11/29/18,E,26,1,0,0,A
1,358.6737918,3/15/19,12/10/18,C,1,0,1,0,A
1,105.5549717,9/4/18,6/1/18,E,1,1,0,0,A
1,148.6654669,7/7/19,4/3/19,B,4,1,1,0,A
3,120.9394431,7/6/19,4/2/19,H,4,1,0,0,A
1,186.1158634,6/22/19,3/19/19,B,7,1,1,0,A
1,279.1933567,2/23/19,11/20/18,C,1,0,1,0,A
1,278.7262241,8/2/19,4/29/19,B,1,0,1,0,A
1,355.5051543,2/25/19,11/22/18,F,1,0,0,0,A
1,189.0500905,3/12/19,12/7/18,K,1,1,1,0,A
1,284.4691261,11/16/18,8/13/18,C,1,0,1,0,A
1,354.7506931,3/3/19,11/28/18,L,1,0,0,0,A
1,354.6579177,6/10/19,3/7/19,E,7,0,0,0,A
1,248.0580443,12/10/18,9/6/18,H,13,1,0,0,A
1,354.8358932,3/22/19,12/17/18,C,4,0,1,0,A
2,146.8958423,2/24/19,11/21/18,B,9,1,1,0,A
5,116.8422806,2/24/19,11/21/18,D,28,1,1,0,A
1,107.7001032,3/12/19,12/7/18,G,44,1,1,0,A
1,134.0253443,10/30/18,7/27/18,F,4,1,0,0,A
1,278.5539911,11/24/18,8/21/18,B,1,0,1,0,A
1,107.567667,3/11/19,12/6/18,E,40,1,0,0,A
1,149.5118454,11/19/18,8/16/18,J,12,1,0,0,A
1,107.7745506,7/7/19,4/3/19,E,4,1,0,0,A
1,108.8285668,7/7/19,4/3/19,J,9,1,0,0,A
1,364.7919334,9/30/19,6/27/19,G,1,0,1,0,A
1,187.3630675,3/11/19,12/6/18,F,1,1,0,0,A
1,422.8216957,1/13/19,10/10/18,L,1,0,0,0,A
1,129.2815518,8/25/19,5/22/19,A,5,1,0,0,A
1,105.4943073,4/1/19,12/27/18,H,34,1,0,0,A
1,186.3562448,11/18/18,8/15/18,J,1,1,0,0,A
1,104.6344617,9/14/18,6/11/18,G,3,1,1,0,A
1,184.233725,10/12/18,7/9/18,C,4,1,1,0,A
1,107.8426355,3/1/19,11/26/18,B,53,1,1,0,A
1,353.0015452,5/5/19,1/31/19,I,2,0,1,0,A
1,198.2200221,3/22/19,12/18/18,L,1,1,0,0,A
1,149.2435142,3/23/19,12/19/18,E,5,1,0,0,A
1,86.3111853,9/16/19,6/14/19,E,38,1,0,0,A
1,105.4317668,9/24/18,6/22/18,E,2,1,0,0,A
1,147.3986027,7/7/19,4/4/19,B,5,1,1,0,A
2,119.9009346,7/5/19,4/2/19,M,3,1,0,0,A
1,95.39313896,7/4/19,4/1/19,A,4,1,0,0,A
1,123.2681001,1/4/19,10/2/18,G,33,1,1,0,A
1,293.4019842,12/8/18,9/5/18,I,1,0,1,0,A
1,248.4689945,9/8/18,6/6/18,K,1,1,1,0,A
1,101.6452427,8/5/19,5/3/19,H,31,1,0,0,A
